, gtpath, predpath, bad kern syntax OMR-ED, bad kern syntax % contribution to OMR-NED, wrong note OMR-ED, wrong note % contribution to OMR-NED, wrong note head OMR-ED, wrong note head % contribution to OMR-NED, wrong flag/beam OMR-ED, wrong flag/beam % contribution to OMR-NED, wrong dot OMR-ED, wrong dot % contribution to OMR-NED, wrong tuplet OMR-ED, wrong tuplet % contribution to OMR-NED, wrong accidental OMR-ED, wrong accidental % contribution to OMR-NED, wrong note stem OMR-ED, wrong note stem % contribution to OMR-NED, wrong graceness OMR-ED, wrong graceness % contribution to OMR-NED, wrong tie OMR-ED, wrong tie % contribution to OMR-NED, wrong articulation OMR-ED, wrong articulation % contribution to OMR-NED, wrong ornament OMR-ED, wrong ornament % contribution to OMR-NED, wrong lyric OMR-ED, wrong lyric % contribution to OMR-NED, wrong clef OMR-ED, wrong clef % contribution to OMR-NED, wrong timesig OMR-ED, wrong timesig % contribution to OMR-NED, wrong keysig OMR-ED, wrong keysig % contribution to OMR-NED, wrong tempo OMR-ED, wrong tempo % contribution to OMR-NED, wrong barline OMR-ED, wrong barline % contribution to OMR-NED, wrong direction OMR-ED, wrong direction % contribution to OMR-NED, wrong dynamic OMR-ED, wrong dynamic % contribution to OMR-NED, wrong crescendo OMR-ED, wrong crescendo % contribution to OMR-NED, wrong diminuendo OMR-ED, wrong diminuendo % contribution to OMR-NED, wrong slur OMR-ED, wrong slur % contribution to OMR-NED, wrong ottava OMR-ED, wrong ottava % contribution to OMR-NED, wrong multi-staff arpeggio OMR-ED, wrong multi-staff arpeggio % contribution to OMR-NED, wrong fingered tremolo OMR-ED, wrong fingered tremolo % contribution to OMR-NED, wrong chord symbol OMR-ED, wrong chord symbol % contribution to OMR-NED, wrong ending OMR-ED, wrong ending % contribution to OMR-NED, wrong staff info OMR-ED, wrong staff info % contribution to OMR-NED, wrong system break OMR-ED, wrong system break % contribution to OMR-NED, wrong page break OMR-ED, wrong page break % contribution to OMR-NED, wrong other object OMR-ED, wrong other object % contribution to OMR-NED, entire measure insert/delete OMR-ED, entire measure insert/delete % contribution to OMR-NED, entire staff insert/delete OMR-ED, entire staff insert/delete % contribution to OMR-NED, wrong metadata OMR-ED, wrong metadata % contribution to OMR-NED, wrong staff group OMR-ED, wrong staff group % contribution to OMR-NED, wrong staff group name/abbrev OMR-ED, wrong staff group name/abbrev % contribution to OMR-NED, wrong staff group brace OMR-ED, wrong staff group brace % contribution to OMR-NED, wrong staff group barline OMR-ED, wrong staff group barline % contribution to OMR-NED, gt numsyms, pred numsyms, total numsyms (in both scores), OMR-ED (OMR Edit Distance), OMR-NED (OMR-ED / total numsyms)
, generated\gt\sample_000568.krn, generated\xml_homr\sample_000568.xml, 0, 0., 106, 10.685483870967742, 0, 0., 32, 3.225806451612903, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.10080645161290322, 0, 0., 0, 0., 0, 0., 4, 0.4032258064516129, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 742, 74.79838709677419, 103, 10.383064516129032, 0, 0., 4, 0.4032258064516129, 0, 0., 0, 0., 0, 0., 205, 931, 1136, 992, 0.8732394366197183
, generated\gt\sample_000445.krn, generated\xml_homr\sample_000445.xml, 0, 0., 120, 9.47867298578199, 0, 0., 30, 2.3696682464454977, 0, 0., 0, 0., 7, 0.5529225908372828, 0, 0., 0, 0., 0, 0., 2, 0.1579778830963665, 0, 0., 0, 0., 1, 0.07898894154818326, 2, 0.1579778830963665, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 0.3949447077409163, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 947, 74.80252764612955, 148, 11.690363349131122, 0, 0., 4, 0.315955766192733, 0, 0., 0, 0., 0, 0., 274, 1175, 1449, 1266, 0.8737060041407867
, generated\gt\sample_000090.krn, generated\xml_homr\sample_000090.xml, 0, 0., 192, 11.55930162552679, 0, 0., 32, 1.926550270921132, 0, 0., 0, 0., 1, 0.060204695966285374, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.060204695966285374, 2, 0.12040939193257075, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 8, 0.481637567730283, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1216, 73.20891029500301, 205, 12.341962673088501, 0, 0., 4, 0.2408187838651415, 0, 0., 0, 0., 0, 0., 356, 1545, 1901, 1661, 0.8737506575486585
, generated\gt\sample_000079.krn, generated\xml_homr\sample_000079.xml, 0, 0., 116, 8.250355618776672, 4, 0.2844950213371266, 12, 0.8534850640113798, 0, 0., 0, 0., 4, 0.2844950213371266, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 5, 0.35561877667140823, 3, 0.21337126600284495, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 4, 0.2844950213371266, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1127, 80.15647226173542, 127, 9.03271692745377, 0, 0., 4, 0.2844950213371266, 0, 0., 0, 0., 0, 0., 250, 1358, 1608, 1406, 0.8743781094527363
, generated\gt\sample_000379.krn, generated\xml_homr\sample_000379.xml, 0, 0., 101, 9.291628334866605, 2, 0.18399264029438822, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 3, 0.27598896044158233, 0, 0., 0, 0., 0, 0., 2, 0.18399264029438822, 0, 0., 0, 0., 1, 0.09199632014719411, 0, 0., 0, 0., 0, 0., 0, 0., 7, 0.6439742410303588, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 867, 79.7608095676173, 100, 9.19963201471941, 0, 0., 4, 0.36798528058877644, 0, 0., 0, 0., 0, 0., 209, 1034, 1243, 1087, 0.8744971842316975
, generated\gt\sample_000063.krn, generated\xml_homr\sample_000063.xml, 0, 0., 153, 6.505102040816326, 0, 0., 84, 3.5714285714285716, 1, 0.04251700680272109, 0, 0., 1, 0.04251700680272109, 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.04251700680272109, 0, 0., 1, 0.04251700680272109, 3, 0.12755102040816327, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 9, 0.3826530612244898, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1965, 83.54591836734694, 130, 5.5272108843537415, 0, 0., 4, 0.17006802721088435, 0, 0., 0, 0., 0, 0., 375, 2314, 2689, 2352, 0.8746746002231313
, generated\gt\sample_000465.krn, generated\xml_homr\sample_000465.xml, 0, 0., 208, 13.436692506459949, 4, 0.25839793281653745, 40, 2.5839793281653747, 5, 0.32299741602067183, 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.06459948320413436, 0, 0., 0, 0., 0, 0., 3, 0.1937984496124031, 4, 0.25839793281653745, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 6, 0.3875968992248062, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1151, 74.35400516795866, 122, 7.881136950904393, 0, 0., 4, 0.25839793281653745, 0, 0., 0, 0., 0, 0., 332, 1437, 1769, 1548, 0.8750706613906162
, generated\gt\sample_000453.krn, generated\xml_homr\sample_000453.xml, 0, 0., 266, 12.69083969465649, 0, 0., 57, 2.719465648854962, 0, 0., 0, 0., 4, 0.19083969465648856, 0, 0., 0, 0., 7, 0.33396946564885494, 0, 0., 0, 0., 0, 0., 1, 0.04770992366412214, 2, 0.09541984732824428, 0, 0., 0, 0., 4, 0.19083969465648856, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1576, 75.19083969465649, 175, 8.349236641221374, 0, 0., 4, 0.19083969465648856, 0, 0., 0, 0., 0, 0., 421, 1973, 2394, 2096, 0.8755221386800334
, generated\gt\sample_000142.krn, generated\xml_homr\sample_000142.xml, 0, 0., 0, 0., 0, 0., 40, 2.137894174238375, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 3, 0.16034206306787813, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.10689470871191876, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1826, 97.59486905398182, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 156, 1981, 2137, 1871, 0.8755264389330838
, generated\gt\sample_000411.krn, generated\xml_homr\sample_000411.xml, 0, 0., 120, 6.518196632265074, 0, 0., 16, 0.8690928843020098, 0, 0., 0, 0., 4, 0.21727322107550245, 0, 0., 0, 0., 0, 0., 7, 0.38022813688212925, 1, 0.054318305268875614, 0, 0., 1, 0.054318305268875614, 2, 0.10863661053775123, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 3, 0.16295491580662683, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1553, 84.35632808256382, 130, 7.061379684953829, 0, 0., 4, 0.21727322107550245, 0, 0., 0, 0., 0, 0., 282, 1820, 2102, 1841, 0.8758325404376784
, generated\gt\sample_000363.krn, generated\xml_homr\sample_000363.xml, 0, 0., 203, 9.783132530120483, 0, 0., 48, 2.3132530120481927, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.04819277108433735, 0, 0., 0, 0., 1, 0.04819277108433735, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 4, 0.1927710843373494, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1603, 77.25301204819277, 211, 10.168674698795181, 0, 0., 4, 0.1927710843373494, 0, 0., 0, 0., 0, 0., 391, 1978, 2369, 2075, 0.8758970029548333
, generated\gt\sample_000659.krn, generated\xml_homr\sample_000659.xml, 0, 0., 254, 14.86249268578116, 0, 0., 78, 4.564072557050907, 0, 0., 0, 0., 9, 0.5266237565827969, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.058513750731421885, 2, 0.11702750146284377, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1275, 74.60503218256291, 86, 5.032182562902282, 0, 0., 4, 0.23405500292568754, 0, 0., 0, 0., 0, 0., 302, 1649, 1951, 1709, 0.875961045617632
, generated\gt\sample_000018.krn, generated\xml_homr\sample_000018.xml, 0, 0., 206, 12.669126691266912, 0, 0., 1, 0.06150061500615006, 0, 0., 0, 0., 1, 0.06150061500615006, 0, 0., 0, 0., 4, 0.24600246002460024, 18, 1.1070110701107012, 0, 0., 0, 0., 3, 0.18450184501845018, 4, 0.24600246002460024, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1250, 76.87576875768758, 135, 8.302583025830259, 0, 0., 4, 0.24600246002460024, 0, 0., 0, 0., 0, 0., 300, 1556, 1856, 1626, 0.8760775862068966
, generated\gt\sample_000625.krn, generated\xml_homr\sample_000625.xml, 0, 0., 360, 18.92744479495268, 0, 0., 22, 1.1566771819137749, 0, 0., 0, 0., 2, 0.10515247108307045, 0, 0., 0, 0., 0, 0., 4, 0.2103049421661409, 1, 0.052576235541535225, 0, 0., 3, 0.15772870662460567, 4, 0.2103049421661409, 0, 0., 0, 0., 4, 0.2103049421661409, 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.10515247108307045, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1294, 68.03364879074658, 202, 10.620399579390115, 0, 0., 4, 0.2103049421661409, 0, 0., 0, 0., 0, 0., 448, 1722, 2170, 1902, 0.8764976958525346
, generated\gt\sample_000227.krn, generated\xml_homr\sample_000227.xml, 0, 0., 108, 8.537549407114625, 0, 0., 42, 3.3201581027667983, 0, 0., 0, 0., 4, 0.31620553359683795, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.15810276679841898, 1, 0.07905138339920949, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 990, 78.26086956521739, 114, 9.011857707509881, 0, 0., 4, 0.31620553359683795, 0, 0., 0, 0., 0, 0., 233, 1210, 1443, 1265, 0.8766458766458767
, generated\gt\sample_000459.krn, generated\xml_homr\sample_000459.xml, 0, 0., 273, 16.317991631799163, 0, 0., 27, 1.6138673042438734, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 3, 0.17931858936043035, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 14, 0.8368200836820083, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1183, 70.7112970711297, 169, 10.101613867304243, 0, 0., 4, 0.2390914524805738, 0, 0., 0, 0., 0, 0., 391, 1517, 1908, 1673, 0.8768343815513627
, generated\gt\sample_000376.krn, generated\xml_homr\sample_000376.xml, 0, 0., 153, 7.87037037037037, 0, 0., 42, 2.1604938271604937, 0, 0., 0, 0., 7, 0.360082304526749, 0, 0., 0, 0., 5, 0.257201646090535, 0, 0., 0, 0., 0, 0., 1, 0.051440329218107, 2, 0.102880658436214, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1570, 80.76131687242798, 160, 8.23045267489712, 0, 0., 4, 0.205761316872428, 0, 0., 0, 0., 0, 0., 340, 1877, 2217, 1944, 0.8768606224627875
, generated\gt\sample_000607.krn, generated\xml_homr\sample_000607.xml, 0, 0., 202, 10.42311661506708, 0, 0., 77, 3.9731682146542826, 0, 0., 0, 0., 8, 0.41279669762641896, 0, 0., 0, 0., 4, 0.20639834881320948, 0, 0., 0, 0., 0, 0., 1, 0.05159958720330237, 2, 0.10319917440660474, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 7, 0.36119711042311664, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1471, 75.90299277605779, 162, 8.359133126934985, 0, 0., 4, 0.20639834881320948, 0, 0., 0, 0., 0, 0., 396, 1814, 2210, 1938, 0.8769230769230769
, generated\gt\sample_000437.krn, generated\xml_homr\sample_000437.xml, 0, 0., 0, 0., 0, 0., 24, 1.5706806282722514, 0, 0., 0, 0., 1, 0.06544502617801047, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 4, 0.2617801047120419, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1499, 98.1020942408377, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 124, 1618, 1742, 1528, 0.8771526980482205
, generated\gt\sample_000582.krn, generated\xml_homr\sample_000582.xml, 0, 0., 208, 11.182795698924732, 0, 0., 84, 4.516129032258065, 0, 0., 0, 0., 16, 0.8602150537634409, 0, 0., 0, 0., 1, 0.053763440860215055, 0, 0., 0, 0., 0, 0., 1, 0.053763440860215055, 2, 0.10752688172043011, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1342, 72.15053763440861, 202, 10.86021505376344, 0, 0., 4, 0.21505376344086022, 0, 0., 0, 0., 0, 0., 405, 1715, 2120, 1860, 0.8773584905660378
, generated\gt\sample_000081.krn, generated\xml_homr\sample_000081.xml, 0, 0., 234, 15.568862275449101, 2, 0.1330671989354624, 31, 2.062541583499667, 0, 0., 8, 0.5322687957418496, 7, 0.4657351962741184, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.0665335994677312, 3, 0.1996007984031936, 0, 0., 0, 0., 2, 0.1330671989354624, 0, 0., 0, 0., 0, 0., 0, 0., 4, 0.2661343978709248, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1091, 72.58815701929474, 116, 7.717897538256819, 0, 0., 4, 0.2661343978709248, 0, 0., 0, 0., 0, 0., 343, 1370, 1713, 1503, 0.8774080560420315
, generated\gt\sample_000477.krn, generated\xml_homr\sample_000477.xml, 0, 0., 280, 18.804566823371392, 0, 0., 8, 0.5372733378106112, 0, 0., 0, 0., 4, 0.2686366689053056, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.1343183344526528, 1, 0.0671591672263264, 0, 0., 0, 0., 2, 0.1343183344526528, 0, 0., 0, 0., 0, 0., 0, 0., 6, 0.40295500335795836, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1064, 71.45735392881129, 118, 7.924781732706514, 0, 0., 4, 0.2686366689053056, 0, 0., 0, 0., 0, 0., 354, 1343, 1697, 1489, 0.8774307601649971
, generated\gt\sample_000268.krn, generated\xml_homr\sample_000268.xml, 0, 0., 100, 10.741138560687434, 0, 0., 8, 0.8592910848549946, 0, 0., 0, 0., 5, 0.5370569280343717, 0, 0., 0, 0., 10, 1.0741138560687433, 0, 0., 0, 0., 0, 0., 1, 0.10741138560687433, 2, 0.21482277121374865, 0, 0., 0, 0., 2, 0.21482277121374865, 0, 0., 0, 0., 0, 0., 0, 0., 4, 0.4296455424274973, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 732, 78.625134264232, 63, 6.7669172932330826, 0, 0., 4, 0.4296455424274973, 0, 0., 0, 0., 0, 0., 181, 880, 1061, 931, 0.8774740810556079
, generated\gt\sample_000183.krn, generated\xml_homr\sample_000183.xml, 0, 0., 75, 11.013215859030836, 2, 0.2936857562408223, 4, 0.5873715124816447, 0, 0., 0, 0., 3, 0.44052863436123346, 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.14684287812041116, 0, 0., 0, 0., 1, 0.14684287812041116, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 7, 1.0279001468428781, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 528, 77.5330396475771, 56, 8.223201174743025, 0, 0., 4, 0.5873715124816447, 0, 0., 0, 0., 0, 0., 132, 644, 776, 681, 0.8775773195876289
, generated\gt\sample_000279.krn, generated\xml_homr\sample_000279.xml, 0, 0., 57, 5.4337464251668255, 0, 0., 24, 2.2878932316491896, 0, 0., 0, 0., 5, 0.47664442326024786, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.09532888465204957, 3, 0.2859866539561487, 0, 0., 0, 0., 2, 0.19065776930409914, 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.09532888465204957, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 877, 83.60343183984747, 75, 7.149666348903718, 0, 0., 4, 0.3813155386081983, 0, 0., 0, 0., 0, 0., 173, 1022, 1195, 1049, 0.8778242677824267
, generated\gt\sample_000524.krn, generated\xml_homr\sample_000524.xml, 0, 0., 0, 0., 0, 0., 67, 3.1119368323269856, 0, 0., 0, 0., 5, 0.2322340919647004, 0, 0., 0, 0., 0, 0., 1, 0.046446818392940084, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 8, 0.3715745471435207, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2072, 96.23780771017185, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 196, 2256, 2452, 2153, 0.8780587275693311
, generated\gt\sample_000454.krn, generated\xml_homr\sample_000454.xml, 0, 0., 107, 6.476997578692494, 0, 0., 66, 3.9951573849878934, 0, 0., 0, 0., 11, 0.6658595641646489, 0, 0., 0, 0., 2, 0.12106537530266344, 0, 0., 0, 0., 0, 0., 1, 0.06053268765133172, 2, 0.12106537530266344, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1334, 80.75060532687651, 125, 7.566585956416465, 0, 0., 4, 0.24213075060532688, 0, 0., 0, 0., 0, 0., 291, 1589, 1880, 1652, 0.8787234042553191
, generated\gt\sample_000679.krn, generated\xml_homr\sample_000679.xml, 0, 0., 54, 3.818953323903819, 0, 0., 36, 2.545968882602546, 0, 0., 0, 0., 5, 0.3536067892503536, 0, 0., 0, 0., 0, 0., 2, 0.14144271570014144, 0, 0., 0, 0., 2, 0.14144271570014144, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 8, 0.5657708628005658, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1236, 87.41159830268741, 67, 4.738330975954739, 0, 0., 4, 0.2828854314002829, 0, 0., 0, 0., 0, 0., 200, 1409, 1609, 1414, 0.8788067122436296
, generated\gt\sample_000226.krn, generated\xml_homr\sample_000226.xml, 0, 0., 112, 8.575803981623277, 0, 0., 36, 2.756508422664625, 0, 0., 0, 0., 1, 0.07656967840735068, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.07656967840735068, 1, 0.07656967840735068, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1039, 79.55589586523736, 112, 8.575803981623277, 0, 0., 4, 0.30627871362940273, 0, 0., 0, 0., 0, 0., 228, 1258, 1486, 1306, 0.8788694481830417
, generated\gt\sample_000275.krn, generated\xml_homr\sample_000275.xml, 0, 0., 156, 6.649616368286445, 0, 0., 129, 5.498721227621483, 0, 0., 0, 0., 3, 0.1278772378516624, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 3, 0.1278772378516624, 2, 0.08525149190110827, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 6, 0.2557544757033248, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1945, 82.9070758738278, 98, 4.177323103154305, 0, 0., 4, 0.17050298380221654, 0, 0., 0, 0., 0, 0., 372, 2297, 2669, 2346, 0.8789808917197452
, generated\gt\sample_000345.krn, generated\xml_homr\sample_000345.xml, 0, 0., 0, 0., 0, 0., 56, 2.552415679124886, 0, 0., 0, 0., 2, 0.09115770282588878, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 4, 0.18231540565177756, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2132, 97.17411121239745, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 185, 2311, 2496, 2194, 0.8790064102564102
, generated\gt\sample_000105.krn, generated\xml_homr\sample_000105.xml, 0, 0., 57, 6.019007391763464, 0, 0., 36, 3.8014783526927136, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.21119324181626187, 0, 0., 1, 0.10559662090813093, 4, 0.42238648363252373, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 3, 0.3167898627243928, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 775, 81.83738120380148, 65, 6.863780359028511, 0, 0., 4, 0.42238648363252373, 0, 0., 0, 0., 0, 0., 158, 919, 1077, 947, 0.8792943361188487
, generated\gt\sample_000097.krn, generated\xml_homr\sample_000097.xml, 0, 0., 88, 7.096774193548387, 0, 0., 26, 2.096774193548387, 0, 0., 0, 0., 4, 0.3225806451612903, 0, 0., 0, 0., 0, 0., 0, 0., 1, 0.08064516129032258, 0, 0., 1, 0.08064516129032258, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 14, 1.1290322580645162, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1007, 81.20967741935483, 95, 7.661290322580645, 0, 0., 4, 0.3225806451612903, 0, 0., 0, 0., 0, 0., 216, 1194, 1410, 1240, 0.8794326241134752
, generated\gt\sample_000099.krn, generated\xml_homr\sample_000099.xml, 0, 0., 123, 10.808435852372584, 2, 0.1757469244288225, 1, 0.08787346221441125, 1, 0.08787346221441125, 0, 0., 8, 0.70298769771529, 0, 0., 0, 0., 4, 0.351493848857645, 4, 0.351493848857645, 0, 0., 0, 0., 2, 0.1757469244288225, 2, 0.1757469244288225, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 3, 0.26362038664323373, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 870, 76.44991212653778, 114, 10.017574692442881, 0, 0., 4, 0.351493848857645, 0, 0., 0, 0., 0, 0., 227, 1067, 1294, 1138, 0.8794435857805255
, generated\gt\sample_000324.krn, generated\xml_homr\sample_000324.xml, 0, 0., 183, 10.802833530106257, 0, 0., 70, 4.132231404958677, 0, 0., 2, 0.1180637544273908, 3, 0.1770956316410862, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 2, 0.1180637544273908, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 3, 0.1770956316410862, 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 0, 0., 1359, 80.22432113341205, 68, 4.014167650531287, 0, 0., 4, 0.2361275088547816, 0, 0., 0, 0., 0, 0., 308, 1618, 1926, 1694, 0.8795430944963655
